                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     900                                     1139                  5.0000000000000000E+000                  2.0000000000000000E-002                  2.7752246075974032E+006                  7.0488708577873319E+002                  1.8128981666802236E+004                  5.8000237783742602E+002                  2.4413004339559463E+000                 -4.2303998999190080E+000                  6.8733888156708267E-001                  8.9030398503240910E-007                  2.9227753622520974E-001                  5.3319616405140508E-005                  6.1942825928052473E-003                  7.9751393434942600E-003                  2.0842475948128882E-003                  5.1181454668233224E+000                  1.6629673357311714E-007                  3.5683703419067934E+000                  1.0618884731169976E-004                  1.4487345798506974E+000                  1.0216845265239353E-002                  1.4810565633149473E-002                  4.5098814261117594E-002                  1.0424073150212746E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6874565003240685E+004                  4.3566749256325065E+005                  8.8243525585302562E+007                  5.7623104934607863E+002                  5.7598697306979830E+002                  2.5802012624493853E-034                  4.1338000632582371E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.7579428076715812E+013                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-25.3.1"                                 "CRMATH"                               "20260118"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                             vel_km_per_s                                      eta                                       mu                                  eps_nuc                              log_opacity                                     logL                                 log_Lrad                                log_D_mix                     omega_div_omega_crit                               other_dmix 
                                       1                  5.1181454668233224E+000                  3.8762122832356932E-001                  4.2609878955122609E+000                 -7.4531134563615673E+000                  4.9047432946268614E+000                  7.1961604630129061E-001                  2.8000112601200911E-001                  3.8282768670028222E-004                  1.0000000000000000E+000                  0.0000000000000000E+000                 -1.3568079561672565E+001                  6.6564751390148802E-001                  5.4610724795864205E-027                  1.9773138258370071E+000                  2.7634297740449303E+000                  2.7634297740449303E+000                  1.4120403979455146E+001                  3.7477185113918604E-001                  1.3194835476124661E+014 
                                       2                  5.1181454668212751E+000                  3.8762041317276952E-001                  4.2690328637060730E+000                 -7.4620273518023845E+000                  4.9057158833979377E+000                  7.1961604630129050E-001                  2.8000112601200911E-001                  3.8282768670039324E-004                  9.9999999999959999E-001                  0.0000000000000000E+000                 -1.3608251606804744E+001                  6.6305977189765286E-001                  5.3501065645564552E-027                  1.9399643180635242E+000                  2.7634301108540429E+000                  1.9121042114691180E+000                  1.4120403979455146E+001                  3.7477099717750789E-001                  1.3194835476124661E+014 
                                       3                  5.1181454668202520E+000                  3.8761999714367540E-001                  4.2743072602875136E+000                 -7.4679019406050715E+000                  4.9063630699486875E+000                  7.1961604630129050E-001                  2.8000112601200911E-001                  3.8282768670039324E-004                  9.9999999999940004E-001                  0.0000000000000000E+000                 -1.3634504344415022E+001                  6.6131346882025710E-001                  5.2782115156652377E-027                  1.9160290053776989E+000                  2.7634304531973655E+000                  1.9520424600088899E+000                  1.4124551944240807E+001                  3.7580911494575436E-001                  1.3321463655291841E+014 
                                       4                  5.1181454668192288E+000                  3.8761957544760989E-001                  4.2785561685020728E+000                 -7.4726504262643463E+000                  4.9068882017730333E+000                  7.1961604630129017E-001                  2.8000112601200911E-001                  3.8282768670072631E-004                  9.9999999999920008E-001                  0.0000000000000000E+000                 -1.3655617718140158E+001                  6.5988344110920838E-001                  5.2208048223083940E-027                  1.8970149882576126E+000                  2.7634308035361044E+000                  1.9925639789852765E+000                  1.4128903572254936E+001                  3.7667178098559367E-001                  1.3455615616971928E+014 
                                       5                  5.1181454668185893E+000                  3.8761930898941194E-001                  4.2818103357221968E+000                 -7.4762953673983690E+000                  4.9072917178187971E+000                  7.1961604630128984E-001                  2.8000112601200911E-001                  3.8282768670105938E-004                  9.9999999999907507E-001                  0.0000000000000000E+000                 -1.3671776055939658E+001                  6.5877820367415629E-001                  5.1771633695475764E-027                  1.8825878449658255E+000                  2.7634310261774462E+000                  2.0187635596750053E+000                  1.4131762856626851E+001                  3.7743938343742683E-001                  1.3544496229320467E+014 
                                       6                  5.1181454668179489E+000                  3.8761904028497907E-001                  4.2866818853682478E+000                 -7.4817600277326131E+000                  4.9078962904782841E+000                  7.1961604630128961E-001                  2.8000112601200911E-001                  3.8282768670128142E-004                  9.9999999999895006E-001                  0.0000000000000000E+000                 -1.3695967167483509E+001                  6.5711794227399734E-001                  5.1124166996783754E-027                  1.8611798039216292E+000                  2.7634312517561859E+000                  2.0460174772228723E+000                  1.4134781886334089E+001                  3.7837853084961526E-001                  1.3638979805126833E+014 
                                       7                  5.1181454668166690E+000                  3.8761849606973264E-001                  4.2932447639716873E+000                 -7.4891283311649550E+000                  4.9087010836504961E+000                  7.1961604630128939E-001                  2.8000112601200911E-001                  3.8282768670150347E-004                  9.9999999999870004E-001                  0.0000000000000000E+000                 -1.3728634268239684E+001                  6.5490058123611539E-001                  5.0263954122109199E-027                  1.8326572805192336E+000                  2.7634317112114242E+000                  2.1042452023075402E+000                  1.4141089820762769E+001                  3.8015165063490131E-001                  1.3838525576929803E+014 
                                       8                  5.1181454668153892E+000                  3.8761794254038201E-001                  4.2999404632661253E+000                 -7.4966290571990086E+000                  4.9095043907518869E+000                  7.1961604630128906E-001                  2.8000112601200916E-001                  3.8282768670172551E-004                  9.9999999999845002E-001                  0.0000000000000000E+000                 -1.3762144149470203E+001                  6.5270781432509506E-001                  4.9403147756203132E-027                  1.8039464342517122E+000                  2.7634321810162352E+000                  2.1680772165394164E+000                  1.4147417313839618E+001                  3.8264458238460797E-001                  1.4041623169666078E+014 
                                       9                  5.1181454668141102E+000                  3.8761737936578644E-001                  4.3068587926180859E+000                 -7.5043353704547080E+000                  4.9103062191905398E+000                  7.1961604630128884E-001                  2.8000112601200916E-001                  3.8282768670194756E-004                  9.9999999999820000E-001                  0.0000000000000000E+000                 -1.3797068745382969E+001                  6.5056940918504613E-001                  4.8534100013688210E-027                  1.7747732015851072E+000                  2.7634326598973060E+000                  2.2384457307577574E+000                  1.4153244604631311E+001                  3.8592190027715356E-001                  1.4231301010156406E+014 
